date,State,district_name,year,month,precip_mean,temp_mean,Latitude,Longitude,temp_min,temp_max,PET,D,SPEI_3,Drought_Class
01-02-2013,Telangana,Karimnagar,2013,2,0.743842574,25.29920112,18.4386,79.1288,25.04415894,25.47418213,23.22826904,-22.48442647,,Normal
01-03-2013,Telangana,Karimnagar,2013,3,0.005757138,29.52124363,18.4386,79.1288,29.1211853,29.66403198,35.58548869,-35.57973156,1.837063091,Severely Wet
01-04-2013,Telangana,Karimnagar,2013,4,0.966697356,31.97065904,18.4386,79.1288,31.4984436,32.24649048,46.07854831,-45.11185096,0.848221135,Normal
01-05-2013,Telangana,Karimnagar,2013,5,0.080739323,35.98445638,18.4386,79.1288,35.34597778,36.36404419,61.73897563,-61.65823631,0.387425545,Normal
01-06-2013,Telangana,Karimnagar,2013,6,10.74973073,28.11092631,18.4386,79.1288,27.70272827,28.37686157,41.60693208,-30.85720136,0.601654082,Normal
01-07-2013,Telangana,Karimnagar,2013,7,16.37231266,25.90471225,18.4386,79.1288,25.56225586,26.168396,38.62681106,-22.2544984,1.265643974,Moderately Wet
01-08-2013,Telangana,Karimnagar,2013,8,7.507595486,25.91105143,18.4386,79.1288,25.60351563,26.1260376,35.16828429,-27.6606888,1.695236578,Severely Wet
01-09-2013,Telangana,Karimnagar,2013,9,5.086934408,26.6363678,18.4386,79.1288,26.35180664,26.97659302,35.61411231,-30.52717791,1.417894238,Moderately Wet
01-10-2013,Telangana,Karimnagar,2013,10,5.837579515,25.37850783,18.4386,79.1288,25.12084961,25.58450317,27.65438019,-21.81680067,1.38884568,Moderately Wet
01-11-2013,Telangana,Karimnagar,2013,11,0.824675136,22.95958794,18.4386,79.1288,22.70645142,23.26608276,24.39353608,-23.56886095,1.374728093,Moderately Wet
01-12-2013,Telangana,Karimnagar,2013,12,0.115873744,20.82700433,18.4386,79.1288,20.5947876,21.03964233,19.86953646,-19.75366272,1.113996111,Moderately Wet
01-01-2014,Telangana,Karimnagar,2014,1,0.006853787,22.99816047,18.4386,79.1288,22.72628784,23.1947937,22.44377839,-22.43692461,1.113996111,Moderately Wet
01-02-2014,Telangana,Karimnagar,2014,2,0.091333487,24.77602471,18.4386,79.1288,24.52233887,24.99087524,23.95181632,-23.86048284,1.97025561,Severely Wet
01-03-2014,Telangana,Karimnagar,2014,3,1.222450256,27.56416321,18.4386,79.1288,27.13845825,27.81716919,38.14464002,-36.92218977,1.439991541,Moderately Wet
01-04-2014,Telangana,Karimnagar,2014,4,0.21021655,32.14895291,18.4386,79.1288,31.89102173,32.37158203,37.0647711,-36.85455455,1.673304708,Severely Wet
01-05-2014,Telangana,Karimnagar,2014,5,1.049525429,32.90603977,18.4386,79.1288,32.55343628,33.18075562,45.68973223,-44.6402068,1.673304708,Severely Wet
01-06-2014,Telangana,Karimnagar,2014,6,1.456931058,33.08920627,18.4386,79.1288,32.85134888,33.28103638,36.81957621,-35.36264516,1.673304708,Severely Wet
01-07-2014,Telangana,Karimnagar,2014,7,6.61556199,27.74787394,18.4386,79.1288,27.54406738,27.90875244,31.22490772,-24.60934573,1.986240198,Severely Wet
01-08-2014,Telangana,Karimnagar,2014,8,8.472494686,27.51455688,18.4386,79.1288,27.19500732,27.75942993,37.89200529,-29.41951061,1.181596116,Moderately Wet
01-09-2014,Telangana,Karimnagar,2014,9,6.058866613,26.74712287,18.4386,79.1288,26.41531372,27.03485107,35.55258645,-29.49371984,1.131210611,Moderately Wet
01-10-2014,Telangana,Karimnagar,2014,10,2.672411302,26.32111782,18.4386,79.1288,26.12741089,26.42666626,22.7021497,-20.02973839,1.498589963,Moderately Wet
01-11-2014,Telangana,Karimnagar,2014,11,0.894134129,24.03604635,18.4386,79.1288,23.78744507,24.36755371,25.4917273,-24.59759317,1.721832828,Severely Wet
01-12-2014,Telangana,Karimnagar,2014,12,0.049408453,21.74972365,18.4386,79.1288,21.52645874,21.92636108,19.28892511,-19.23951665,1.635393611,Severely Wet
01-01-2015,Telangana,Karimnagar,2015,1,0.69690149,22.10285102,18.4386,79.1288,21.92538452,22.30856323,19.85191873,-19.15501724,1.635393611,Severely Wet
01-02-2015,Telangana,Karimnagar,2015,2,0.00709988,25.75302463,18.4386,79.1288,25.48989868,25.97286987,24.87600426,-24.86890438,2.466475934,Severely Wet
01-03-2015,Telangana,Karimnagar,2015,3,1.308729621,28.5099216,18.4386,79.1288,27.91531372,29.12811279,52.05310794,-50.74437832,-0.789840645,Normal
01-04-2015,Telangana,Karimnagar,2015,4,1.628544078,30.41697184,18.4386,79.1288,30.02203369,30.78527832,45.09130449,-43.46276041,-0.387425545,Normal
01-05-2015,Telangana,Karimnagar,2015,5,0.474783953,34.38912425,18.4386,79.1288,33.7885437,35.14157104,69.06338763,-68.58860368,-1.673304708,Severe drought
01-06-2015,Telangana,Karimnagar,2015,6,7.698623657,29.23909505,18.4386,79.1288,28.95828247,29.45663452,36.6525193,-28.95389564,0.387425545,Normal
01-07-2015,Telangana,Karimnagar,2015,7,1.681431041,29.1876492,18.4386,79.1288,28.83013916,29.42611694,41.17871777,-39.49728673,-1.685634949,Severe drought
01-08-2015,Telangana,Karimnagar,2015,8,3.926201315,27.37096998,18.4386,79.1288,26.9588623,27.66662598,42.29715952,-38.37095821,-0.548732632,Normal
01-09-2015,Telangana,Karimnagar,2015,9,4.789707408,27.40405613,18.4386,79.1288,27.11618042,27.68066406,34.43664866,-29.64694125,-6.360938869,Severe drought
01-10-2015,Telangana,Karimnagar,2015,10,0.623542337,28.00422838,18.4386,79.1288,27.58044434,28.28421021,36.14258175,-35.51903942,-6.360938869,Severe drought
01-11-2015,Telangana,Karimnagar,2015,11,0.024023905,26.57524787,18.4386,79.1288,26.18270874,26.80172729,27.93100646,-27.90698256,-3.90053124,Severe drought
01-12-2015,Telangana,Karimnagar,2015,12,0.015394053,25.7511478,18.4386,79.1288,25.39645386,25.92318726,24.37713347,-24.36173942,-1.635393611,Severe drought
01-01-2016,Telangana,Karimnagar,2016,1,0.108882385,24.42685954,18.4386,79.1288,24.25872803,24.57455444,19.07264309,-18.96376071,0.102249082,Normal
01-02-2016,Telangana,Karimnagar,2016,2,0.224888493,28.28616163,18.4386,79.1288,27.9050293,28.5184021,30.72376615,-30.49887766,-0.152924613,Normal
01-03-2016,Telangana,Karimnagar,2016,3,0.21347015,30.63628472,18.4386,79.1288,30.20892334,30.88235474,40.56913017,-40.35566002,0.332765064,Normal
01-04-2016,Telangana,Karimnagar,2016,4,0.209197269,34.50517782,18.4386,79.1288,33.90533447,34.8132019,53.34784611,-53.13864885,-0.601654082,Normal
01-05-2016,Telangana,Karimnagar,2016,5,0.713441961,34.25963338,18.4386,79.1288,33.74462891,34.61950684,55.39740451,-54.68396255,-0.189958647,Normal
01-06-2016,Telangana,Karimnagar,2016,6,8.660490148,30.08659532,18.4386,79.1288,29.61169434,30.34472656,45.25350696,-36.59301682,1.01E-07,Normal
01-07-2016,Telangana,Karimnagar,2016,7,11.21021585,26.62615967,18.4386,79.1288,26.33215332,26.87683105,37.22053833,-26.01032248,1.031436058,Moderately Wet
01-08-2016,Telangana,Karimnagar,2016,8,3.379024281,27.30325148,18.4386,79.1288,26.96069336,27.57623291,39.38614569,-36.00712141,0.399490026,Normal
01-09-2016,Telangana,Karimnagar,2016,9,13.58328516,25.70325894,18.4386,79.1288,25.44647217,26.01147461,33.15619982,-19.57291466,1.318312842,Moderately Wet
01-10-2016,Telangana,Karimnagar,2016,10,2.39638609,25.3881064,18.4386,79.1288,25.02734375,25.67208862,32.61802117,-30.22163508,0.593586073,Normal
01-11-2016,Telangana,Karimnagar,2016,11,0.005420101,23.65052795,18.4386,79.1288,23.44155884,23.91201782,22.74494596,-22.73952586,1.984261772,Severely Wet
01-12-2016,Telangana,Karimnagar,2016,12,0.042721783,22.44273885,18.4386,79.1288,22.21133423,22.70410156,21.78693234,-21.74421056,-0.102249082,Normal
01-01-2017,Telangana,Karimnagar,2017,1,0.013164211,23.0690901,18.4386,79.1288,22.8097229,23.2512207,21.82514396,-21.81197975,0.791432047,Normal
01-02-2017,Telangana,Karimnagar,2017,2,0.001103962,26.20840963,18.4386,79.1288,25.93746948,26.42590332,25.27785604,-25.27675208,1.353780376,Moderately Wet
01-03-2017,Telangana,Karimnagar,2017,3,0.26907113,29.31655545,18.4386,79.1288,29.03897095,29.54953003,34.36170672,-34.09263559,1.691572889,Severely Wet
01-04-2017,Telangana,Karimnagar,2017,4,0.141917243,33.38534207,18.4386,79.1288,33.0418396,33.62783813,41.94255302,-41.80063578,1.161977667,Moderately Wet
01-05-2017,Telangana,Karimnagar,2017,5,0.450743451,35.21179538,18.4386,79.1288,34.77874756,35.65377808,56.41553294,-55.96478949,0.848221135,Normal
01-06-2017,Telangana,Karimnagar,2017,6,7.534286499,29.05937364,18.4386,79.1288,28.71783447,29.30380249,39.59225016,-32.05796366,0.848221135,Normal
01-07-2017,Telangana,Karimnagar,2017,7,6.269252553,27.57484945,18.4386,79.1288,27.22695923,27.79312134,38.7578489,-32.48859635,0.68807278,Normal
01-08-2017,Telangana,Karimnagar,2017,8,8.203099868,26.70497979,18.4386,79.1288,26.41635132,26.94476318,36.00829326,-27.80519339,0.961642671,Normal
01-09-2017,Telangana,Karimnagar,2017,9,3.480544146,27.42055766,18.4386,79.1288,27.09713745,27.75827026,37.28190224,-33.8013581,-0.607753665,Normal
01-10-2017,Telangana,Karimnagar,2017,10,3.81882387,26.33777703,18.4386,79.1288,26.04516602,26.56170654,29.83748091,-26.01865704,0.251313102,Normal
01-11-2017,Telangana,Karimnagar,2017,11,0.037942963,24.63365852,18.4386,79.1288,24.27035522,24.84848022,25.81162303,-25.77368006,-1.581317217,Severe drought
01-12-2017,Telangana,Karimnagar,2017,12,0.000844079,22.74474759,18.4386,79.1288,22.42593384,22.94940186,22.62388994,-22.62304586,0.102249082,Normal
01-01-2018,Telangana,Karimnagar,2018,1,0.000817353,23.22125583,18.4386,79.1288,22.98675537,23.47079468,22.93755615,-22.9367388,-0.102249082,Normal
01-02-2018,Telangana,Karimnagar,2018,2,0.008909712,26.20284695,18.4386,79.1288,25.93603516,26.43609619,25.57372381,-25.5648141,0.722392946,Normal
01-03-2018,Telangana,Karimnagar,2018,3,0.222508374,30.36950005,18.4386,79.1288,30.05166626,30.63085938,37.41640241,-37.19389404,1.082887446,Moderately Wet
01-04-2018,Telangana,Karimnagar,2018,4,0.503834332,32.401435,18.4386,79.1288,31.79595947,32.64736938,49.58456081,-49.08072648,0.189958647,Normal
01-05-2018,Telangana,Karimnagar,2018,5,0.579537504,34.58973524,18.4386,79.1288,33.88504028,34.99923706,62.9131941,-62.3336566,-0.387425545,Normal
01-06-2018,Telangana,Karimnagar,2018,6,6.209973055,29.73739963,18.4386,79.1288,29.3949585,29.95632935,39.31308258,-33.10310953,-0.189958647,Normal
01-07-2018,Telangana,Karimnagar,2018,7,9.626276353,26.71994358,18.4386,79.1288,26.39868164,26.92904663,36.80578602,-27.17950967,0.435277525,Normal
01-08-2018,Telangana,Karimnagar,2018,8,9.402277329,26.3285319,18.4386,79.1288,26.01806641,26.54776001,35.74699113,-26.3447138,1.364752103,Moderately Wet
01-09-2018,Telangana,Karimnagar,2018,9,4.246395784,26.91652256,18.4386,79.1288,26.60205078,27.16635132,34.05971817,-29.81332239,1.150306052,Moderately Wet
01-10-2018,Telangana,Karimnagar,2018,10,0.309564843,26.71353658,18.4386,79.1288,26.48620605,26.87704468,26.17522004,-25.8656552,1.153902594,Moderately Wet
01-11-2018,Telangana,Karimnagar,2018,11,0.052473215,25.65899489,18.4386,79.1288,25.27304077,25.9236145,28.04283397,-27.99036075,-0.935246264,Normal
01-12-2018,Telangana,Karimnagar,2018,12,0.693206563,22.48049927,18.4386,79.1288,22.1590271,22.68988037,22.63443689,-21.94123032,-0.311481113,Normal
01-01-2019,Telangana,Karimnagar,2019,1,0.89961568,21.9558631,18.4386,79.1288,21.61663818,22.22525024,24.92696132,-24.02734564,-0.535783866,Normal
01-02-2019,Telangana,Karimnagar,2019,2,0.055474025,25.7842475,18.4386,79.1288,25.4125061,26.00802612,27.64263404,-27.58716002,-0.062409758,Normal
01-03-2019,Telangana,Karimnagar,2019,3,0.058899234,30.19033813,18.4386,79.1288,29.79071045,30.43865967,39.42779477,-39.36889554,0.084672673,Normal
01-04-2019,Telangana,Karimnagar,2019,4,0.324080187,33.20206028,18.4386,79.1288,32.66238403,33.42541504,47.68917432,-47.36509414,-0.189958647,Normal
01-05-2019,Telangana,Karimnagar,2019,5,0.142541577,36.23736572,18.4386,79.1288,35.67459106,36.51150513,56.24050163,-56.09796005,0.189958647,Normal
01-06-2019,Telangana,Karimnagar,2019,6,4.195332695,33.1011556,18.4386,79.1288,32.66940308,33.41937256,48.65485535,-44.45952265,-0.387425545,Normal
01-07-2019,Telangana,Karimnagar,2019,7,8.515208525,27.79842461,18.4386,79.1288,27.42871094,28.0534668,40.91467212,-32.39946359,-1.062048935,Moderate drought
01-08-2019,Telangana,Karimnagar,2019,8,8.952345904,26.62205166,18.4386,79.1288,26.28952026,26.86395264,37.47362613,-28.52128023,-0.367387966,Normal
01-09-2019,Telangana,Karimnagar,2019,9,8.101838056,26.28212992,18.4386,79.1288,26.01580811,26.55358887,32.77804106,-24.676203,0.897255548,Normal
01-10-2019,Telangana,Karimnagar,2019,10,6.86686168,25.91966248,18.4386,79.1288,25.6413269,26.23202515,31.60524364,-24.73838196,1.595205781,Severely Wet
01-11-2019,Telangana,Karimnagar,2019,11,0.921423071,24.80683729,18.4386,79.1288,24.52890015,25.01724243,23.81965256,-22.89822949,2.018055302,Severely Wet
01-12-2019,Telangana,Karimnagar,2019,12,0.48174673,22.83732435,18.4386,79.1288,22.59121704,23.06118774,21.48563026,-21.00388353,0.535783866,Normal
01-01-2020,Telangana,Karimnagar,2020,1,0.500275668,23.14107429,18.4386,79.1288,22.84075928,23.337677,23.19526575,-22.69499008,0.535783866,Normal
01-02-2020,Telangana,Karimnagar,2020,2,2.097416597,24.25850762,18.4386,79.1288,23.9861145,24.56140137,27.15424581,-25.05682921,1.37296914,Moderately Wet
01-03-2020,Telangana,Karimnagar,2020,3,0.512126025,28.07747396,18.4386,79.1288,27.79180908,28.30813599,33.64651354,-33.13438752,1.725303007,Severely Wet
01-04-2020,Telangana,Karimnagar,2020,4,0.181015632,31.76304118,18.4386,79.1288,31.21295166,31.97229004,46.23135382,-46.05033819,0.601654082,Normal
01-05-2020,Telangana,Karimnagar,2020,5,0.24647306,34.21870253,18.4386,79.1288,33.74472046,34.44046021,49.36254081,-49.11606775,1.161977667,Moderately Wet
01-06-2020,Telangana,Karimnagar,2020,6,5.471538768,29.29669189,18.4386,79.1288,28.98226929,29.54983521,39.16294173,-33.69140296,1.161977667,Moderately Wet
01-07-2020,Telangana,Karimnagar,2020,7,8.378268074,27.38724772,18.4386,79.1288,27.09506226,27.63919067,37.83908783,-29.46081976,1.472931077,Moderately Wet
01-08-2020,Telangana,Karimnagar,2020,8,9.557724897,26.47970581,18.4386,79.1288,26.19256592,26.73654175,36.34981284,-26.79208794,1.142499682,Moderately Wet
01-09-2020,Telangana,Karimnagar,2020,9,6.994967292,27.09547085,18.4386,79.1288,26.83343506,27.38623047,33.84562508,-26.85065778,1.174075323,Moderately Wet
01-10-2020,Telangana,Karimnagar,2020,10,4.977945664,26.12228563,18.4386,79.1288,25.86624146,26.3444519,28.56892891,-23.59098325,1.658688835,Severely Wet
01-11-2020,Telangana,Karimnagar,2020,11,0.595782336,24.12624444,18.4386,79.1288,23.81912231,24.39559937,25.46659833,-24.870816,1.497894915,Moderately Wet
01-12-2020,Telangana,Karimnagar,2020,12,0.000774764,22.21072218,18.4386,79.1288,22.01086426,22.42947388,19.96496686,-19.96419209,0.791432047,Normal
01-01-2021,Telangana,Karimnagar,2021,1,0.041238704,24.44780986,18.4386,79.1288,24.02331543,24.73458862,28.63652368,-28.59528498,-0.311481113,Normal
01-02-2021,Telangana,Karimnagar,2021,2,0.044590515,24.75811937,18.4386,79.1288,24.50027466,24.96948242,23.95889093,-23.91430042,0.29716627,Normal
01-03-2021,Telangana,Karimnagar,2021,3,0.019470204,29.31590101,18.4386,79.1288,28.9730835,29.56896973,37.12165816,-37.10218796,0.375221669,Normal
01-04-2021,Telangana,Karimnagar,2021,4,0.292630083,31.67193943,18.4386,79.1288,31.18682861,31.97201538,46.92523019,-46.63260011,0.387425545,Normal
01-05-2021,Telangana,Karimnagar,2021,5,0.707531368,32.74811808,18.4386,79.1288,32.21972656,33.28137207,59.25286261,-58.54533124,0.601654082,Normal
01-06-2021,Telangana,Karimnagar,2021,6,4.717045504,28.64863078,18.4386,79.1288,28.27764893,28.93405151,41.5369692,-36.8199237,0.189958647,Normal
01-07-2021,Telangana,Karimnagar,2021,7,7.982631908,27.30238681,18.4386,79.1288,26.92999268,27.61691284,42.43524599,-34.45261408,-0.580103488,Normal
01-08-2021,Telangana,Karimnagar,2021,8,4.715116613,27.42691379,18.4386,79.1288,26.98532104,27.79071045,45.17597778,-40.46086117,-1.192378219,Moderate drought
01-09-2021,Telangana,Karimnagar,2021,9,12.96158286,26.30139499,18.4386,79.1288,25.97491455,26.61639404,35.81471578,-22.85313293,-1.596823866,Severe drought
01-10-2021,Telangana,Karimnagar,2021,10,2.129224441,26.19927639,18.4386,79.1288,25.84735107,26.53796387,34.39238912,-32.26316468,-1.79638888,Severe drought
01-11-2021,Telangana,Karimnagar,2021,11,1.271999359,24.84011671,18.4386,79.1288,24.59289551,25.14367676,25.31639831,-24.04439895,0.560917636,Normal
01-12-2021,Telangana,Karimnagar,2021,12,0.036946444,22.95248922,18.4386,79.1288,22.69464111,23.28842163,24.21891679,-24.18197034,-0.535783866,Normal
01-01-2022,Telangana,Karimnagar,2022,1,0.859560013,21.80963304,18.4386,79.1288,21.33108521,22.16940308,29.1476172,-28.28805719,-0.791432047,Normal
01-02-2022,Telangana,Karimnagar,2022,2,0.003391111,24.79119025,18.4386,79.1288,24.34283447,25.18103027,32.04750369,-32.04411258,-3.020919464,Severe drought
01-03-2022,Telangana,Karimnagar,2022,3,0.013492587,29.91662598,18.4386,79.1288,29.38574219,30.41873169,49.49893701,-49.48544443,-4.289376264,Severe drought
01-04-2022,Telangana,Karimnagar,2022,4,0.150719446,32.96901788,18.4386,79.1288,32.46469116,33.33633423,50.73750321,-50.58678377,-1.673304708,Severe drought
01-05-2022,Telangana,Karimnagar,2022,5,0.371521725,34.02398682,18.4386,79.1288,33.47946167,34.28790283,53.01144106,-52.63991933,-0.848221135,Normal
01-06-2022,Telangana,Karimnagar,2022,6,4.848137351,31.10169813,18.4386,79.1288,30.67758179,31.54904175,50.38768525,-45.5395479,-0.601654082,Normal
01-07-2022,Telangana,Karimnagar,2022,7,21.58428596,26.04607307,18.4386,79.1288,25.72229004,26.34863281,39.39225161,-17.80796565,1.15581948,Moderately Wet
01-08-2022,Telangana,Karimnagar,2022,8,8.854452694,27.03155178,18.4386,79.1288,26.74603271,27.32220459,37.87629161,-29.02183891,0.960253948,Normal
01-09-2022,Telangana,Karimnagar,2022,9,4.352304795,26.74762302,18.4386,79.1288,26.4407959,27.06072998,35.56436724,-31.21206244,1.603276617,Severely Wet
01-10-2022,Telangana,Karimnagar,2022,10,1.999487035,24.99027846,18.4386,79.1288,24.71069336,25.21072388,28.46052251,-26.46103548,0.432415868,Normal
01-11-2022,Telangana,Karimnagar,2022,11,0.023275177,23.3359375,18.4386,79.1288,23.0847168,23.51516724,21.59120789,-21.56793271,0.537334649,Normal
01-12-2022,Telangana,Karimnagar,2022,12,0.209607012,24.01945496,18.4386,79.1288,23.74111938,24.26815796,23.41462318,-23.20501617,0.311481113,Normal
01-01-2023,Telangana,Karimnagar,2023,1,0.027623792,23.48719449,18.4386,79.1288,23.17819214,23.69171143,23.77889289,-23.75126909,0.311481113,Normal
01-02-2023,Telangana,Karimnagar,2023,2,0.000554567,25.77165561,18.4386,79.1288,25.56677246,25.98468018,23.14973097,-23.14917641,1.018205082,Moderately Wet
01-03-2023,Telangana,Karimnagar,2023,3,0.790872786,27.47741869,18.4386,79.1288,27.06195068,27.96975708,44.03078934,-43.23991655,0.265603448,Normal
01-04-2023,Telangana,Karimnagar,2023,4,1.059705734,30.43899875,18.4386,79.1288,30.03881836,30.92910767,48.72197148,-47.66226575,1.01E-07,Normal
01-05-2023,Telangana,Karimnagar,2023,5,0.433956438,32.10028076,18.4386,79.1288,31.46102905,32.70162964,63.23151137,-62.79755493,-1.161977667,Moderate drought
01-06-2023,Telangana,Karimnagar,2023,6,1.15054618,32.61226061,18.4386,79.1288,32.09692383,33.17703247,57.82912768,-56.6785815,-1.673304708,Severe drought
01-07-2023,Telangana,Karimnagar,2023,7,7.352270338,26.90166558,18.4386,79.1288,26.54516602,27.23867798,42.25953854,-34.9072682,-4.708137171,Severe drought
01-08-2023,Telangana,Karimnagar,2023,8,0.654678451,27.6812049,18.4386,79.1288,27.27838135,28.01901245,43.5652875,-42.91060905,-5.674657742,Severe drought
01-09-2023,Telangana,Karimnagar,2023,9,3.879364911,26.80625237,18.4386,79.1288,26.47283936,27.12753296,36.5959124,-32.71654749,-6.360938869,Severe drought
01-10-2023,Telangana,Karimnagar,2023,10,0.151554214,26.48433261,18.4386,79.1288,26.1668396,26.79571533,33.03178334,-32.88022912,-6.360938869,Severe drought
01-11-2023,Telangana,Karimnagar,2023,11,0.549104915,25.7698466,18.4386,79.1288,25.4147644,26.10092163,28.87299358,-28.32388867,-4.187818787,Severe drought
01-12-2023,Telangana,Karimnagar,2023,12,0.197129713,22.73252869,18.4386,79.1288,22.49649048,22.92047119,20.35468326,-20.15755354,-0.791432047,Normal
01-01-2024,Telangana,Karimnagar,2024,1,0.088142481,24.33819939,18.4386,79.1288,23.94433594,24.76092529,30.60382472,-30.51568224,-1.113996111,Moderate drought
01-02-2024,Telangana,Karimnagar,2024,2,0.068815483,27.24443732,18.4386,79.1288,26.90164185,27.55709839,31.04236295,-30.97354747,-2.405152269,Severe drought
01-03-2024,Telangana,Karimnagar,2024,3,0.208075205,30.04858398,18.4386,79.1288,29.67004395,30.40863037,41.97086701,-41.76279181,-2.70670914,Severe drought
01-04-2024,Telangana,Karimnagar,2024,4,0.146733496,33.38936022,18.4386,79.1288,32.82455444,33.95828247,58.34385653,-58.19712303,-1.161977667,Moderate drought
01-05-2024,Telangana,Karimnagar,2024,5,2.114668952,32.9398696,18.4386,79.1288,32.45773315,33.33184814,53.96947736,-51.85480841,-0.601654082,Normal
01-06-2024,Telangana,Karimnagar,2024,6,5.005355835,30.16307916,18.4386,79.1288,29.67788696,30.5213623,48.62056484,-43.61520901,-0.848221135,Normal
01-07-2024,Telangana,Karimnagar,2024,7,14.93277486,26.54248725,18.4386,79.1288,26.24090576,26.77340698,36.73283271,-21.80005785,1.033134782,Moderately Wet
01-08-2024,Telangana,Karimnagar,2024,8,7.436559889,26.84810384,18.4386,79.1288,26.512146,27.18771362,40.84558146,-33.40902157,0.377736074,Normal
01-09-2024,Telangana,Karimnagar,2024,9,7.969428567,26.27692548,18.4386,79.1288,25.94454956,26.57931519,35.6070332,-27.63760463,1.199697237,Moderately Wet
01-10-2024,Telangana,Karimnagar,2024,10,2.80921936,26.62083704,18.4386,79.1288,26.31350708,26.93264771,32.87614523,-30.06692587,-0.549110333,Normal
01-11-2024,Telangana,Karimnagar,2024,11,0.136828451,23.74592321,18.4386,79.1288,23.38723755,23.97122192,25.3993725,-25.26254405,-0.691968413,Normal
01-12-2024,Telangana,Karimnagar,2024,12,0.529336593,23.10798735,18.4386,79.1288,22.70150757,23.44174194,27.14440566,-26.61506906,-1.113996111,Moderate drought
01-01-2025,Telangana,Karimnagar,2025,1,0.001405278,22.85262343,18.4386,79.1288,22.45211792,23.14743042,27.24435132,-27.24294604,-1.635393611,Severe drought
01-02-2025,Telangana,Karimnagar,2025,2,0.001141829,26.90764483,18.4386,79.1288,26.51541138,27.2361145,31.19332587,-31.19218405,-3.128803995,Severe drought
01-03-2025,Telangana,Karimnagar,2025,3,0.084815138,29.38590196,18.4386,79.1288,28.93484497,29.7492981,43.46338042,-43.37856528,-2.391727638,Severe drought
01-04-2025,Telangana,Karimnagar,2025,4,0.360607091,31.85821533,18.4386,79.1288,31.29376221,32.21563721,51.03734983,-50.67674274,-0.848221135,Normal
01-05-2025,Telangana,Karimnagar,2025,5,2.333739337,30.99174948,18.4386,79.1288,30.51254272,31.5184021,55.67107497,-53.33733563,1.01E-07,Normal
01-06-2025,Telangana,Karimnagar,2025,6,3.459079069,29.56031889,18.4386,79.1288,29.03469849,30.14407349,55.05928328,-51.60020421,-1.161977667,Moderate drought
01-07-2025,Telangana,Karimnagar,2025,7,7.143663743,27.06661987,18.4386,79.1288,26.61740112,27.45529175,46.62202004,-39.47835629,-2.805039555,Severe drought
01-08-2025,Telangana,Karimnagar,2025,8,11.26073501,26.24495383,18.4386,79.1288,25.81411743,26.59927368,43.43920372,-32.17846871,-2.807171785,Severe drought
01-09-2025,Telangana,Karimnagar,2025,9,9.271839815,26.05211146,18.4386,79.1288,25.67251587,26.39907837,37.90048724,-28.62864742,-2.446219887,Severe drought
01-10-2025,Telangana,Karimnagar,2025,10,7.237017912,25.85731596,18.4386,79.1288,25.53872681,26.18521118,33.01684315,-25.77982524,0.452554709,Normal
01-01-2013,Telangana,Khammam,2013,1,0.084534688,24.27176722,17.2473,80.1514,23.70245361,24.85800171,37.17739346,-37.09285878,,Normal
01-02-2013,Telangana,Khammam,2013,2,0.974725185,25.31333067,17.2473,80.1514,24.9548645,25.74957275,32.09040204,-31.11567686,,Normal
01-03-2013,Telangana,Khammam,2013,3,0.009128329,28.36908108,17.2473,80.1514,27.82150269,28.8664856,48.57849972,-48.56937139,0.189958647,Normal
01-04-2013,Telangana,Khammam,2013,4,0.629785733,30.70861221,17.2473,80.1514,29.71725464,31.20413208,63.37659797,-62.74681223,-0.601654082,Normal
01-05-2013,Telangana,Khammam,2013,5,0.256730373,33.93927151,17.2473,80.1514,32.8508606,34.46609497,74.47487559,-74.21814522,-2.366937409,Severe drought
01-06-2013,Telangana,Khammam,2013,6,6.98232328,28.44952839,17.2473,80.1514,27.61807251,29.04943848,60.64354772,-53.66122444,-1.161977667,Moderate drought
01-07-2013,Telangana,Khammam,2013,7,12.18181747,26.55082591,17.2473,80.1514,25.88778687,26.97979736,52.29789476,-40.11607729,-0.189958647,Normal
01-08-2013,Telangana,Khammam,2013,8,7.398884099,26.81924364,17.2473,80.1514,26.17300415,27.19232178,50.06520489,-42.66632079,0.601654082,Normal
01-09-2013,Telangana,Khammam,2013,9,5.732901224,27.05963284,17.2473,80.1514,26.47134399,27.30963135,41.87022113,-36.13731991,0.745684712,Normal
01-10-2013,Telangana,Khammam,2013,10,7.613171089,26.07789872,17.2473,80.1514,25.4703064,26.34121704,39.02619079,-31.4130197,1.01E-07,Normal
01-11-2013,Telangana,Khammam,2013,11,1.732687229,24.2260638,17.2473,80.1514,23.73016357,24.54312134,30.94908753,-29.2164003,1.27544944,Moderately Wet
01-12-2013,Telangana,Khammam,2013,12,0.128015323,22.2876572,17.2473,80.1514,21.83676147,22.75280762,30.32749928,-30.19948396,1.113996111,Moderately Wet
01-01-2014,Telangana,Khammam,2014,1,0.05828866,23.72080882,17.2473,80.1514,23.15130615,24.28967285,36.41674,-36.35845134,1.113996111,Moderately Wet
01-02-2014,Telangana,Khammam,2014,2,0.149422303,24.87299626,17.2473,80.1514,24.48886108,25.34042358,32.87919108,-32.72976878,1.635393611,Severely Wet
01-03-2014,Telangana,Khammam,2014,3,0.031385614,28.30023342,17.2473,80.1514,27.93362427,28.62384033,39.42157104,-39.39018543,1.673304708,Severely Wet
